Date,return,vol_ratio,ret_z,vol_z,intraday_range,close_open_ret,flag_vol_return,flag_bollinger,z_band,z_intensity,binary_flags,rule_score
2020-07-02,-0.0620155038759689,1.32266308658979,-1.708683616802166,1.6163056987262632,0.3599999999999999,-0.0668380462724936,False,False,Medium,0.7572363473351383,0.0,0.2650327215672984
2020-07-03,0.0027548209366392,0.3231680690990019,0.1067373410606879,-0.7211165919555742,0.1200000000000001,-0.0108695652173913,False,False,Medium,0.0,0.0,0.0
2020-07-06,0.0109890109890109,0.3036334760524004,0.326946354868924,-0.7602211619845722,0.25,-0.0054054054054054,False,False,Medium,0.0,0.0,0.0
2020-07-07,-0.0597826086956522,2.1793721670950275,-1.6308571256508702,3.7126490460081376,0.3799999999999999,-0.0648648648648649,True,False,High,1.0,0.3333333333333333,0.8166666666666667
2020-07-08,-0.0317919075144508,0.5148344876736924,-0.8494399882674527,-0.2027227376866884,0.1400000000000001,-0.0289855072463768,False,False,Medium,0.04119999022287722,0.0,0.014419996578007027
2020-07-09,0.0686567164179103,0.5034595745230617,1.897274231997741,-0.2190462694588347,0.2000000000000001,0.0529411764705882,False,False,Medium,0.9143951933314508,0.0,0.32003831766600777
2020-07-10,-0.0335195530726257,0.4436965603713795,-0.8968776702990657,-0.3593207665618863,0.1200000000000001,-0.0308123249299719,False,False,Medium,0.08073139191588807,0.0,0.028255987170560822
2020-07-13,0.0,0.2512220292276105,0.0236143486214186,-0.852847361570165,0.1099999999999998,-0.0114285714285714,False,False,Medium,0.0,0.0,0.0
2020-07-14,-0.0115606936416184,0.2459987945656252,-0.2944426285684534,-0.8783105589591139,0.0700000000000002,-0.0086956521739131,False,False,Medium,0.0,0.0,0.0
2020-07-15,-0.0058479532163743,0.2997846753337858,-0.1351505620685777,-0.75900455668835,0.0900000000000003,-0.0116279069767441,False,False,Medium,0.0,0.0,0.0
2020-07-16,-0.0147058823529411,0.4008625367249099,-0.3739867776396611,-0.5448104847844215,0.08,-0.0147058823529411,False,False,Medium,0.0,0.0,0.0
2020-07-17,0.0149253731343284,0.3726923430649589,0.4446513645888174,-0.6223552157852331,0.0900000000000003,0.0149253731343283,False,False,Medium,0.0,0.0,0.0
2020-07-20,-0.0294117647058823,0.6042648173214772,-0.7642257483923816,-0.1451807409837591,0.1099999999999998,-0.0236686390532544,False,False,Medium,0.0,0.0,0.0
2020-07-21,-0.0030303030303029,0.2898223894564837,-0.0484900051965589,-0.8467279693101435,0.1,-0.0090361445783131,False,False,Medium,0.0,0.0,0.0
2020-07-22,-0.0243161094224924,0.4840783309357274,-0.6492177673915001,-0.4452118226037173,0.08,-0.0243161094224924,False,False,Medium,0.0,0.0,0.0
2020-07-23,-0.02803738317757,0.5609608557288273,-0.7606206346684099,-0.3011659067825867,0.1899999999999999,-0.02803738317757,False,False,Medium,0.0,0.0,0.0
2020-07-24,-0.0576923076923077,0.8335821416124032,-1.564698810968962,0.2173083436970504,0.1999999999999997,-0.0546623794212218,False,False,Medium,0.6372490091408016,0.0,0.22303715319928055
2020-07-27,-0.0680272108843537,1.093300893413516,-1.8105765241200524,0.6944363422371451,0.0499999999999998,-0.0036363636363635,False,False,Medium,0.8421471034333771,0.0,0.29475148620168196
2020-07-28,0.0693430656934306,0.6037015850231127,1.9263960225348995,-0.2940231923895686,0.2600000000000002,0.0973782771535581,False,False,Medium,0.9386633521124162,0.0,0.3285321732393457
2020-07-29,-0.0511945392491468,0.5545221037932927,-1.316058891817525,-0.4223917233165621,0.1,-0.0071428571428571,False,False,Medium,0.43004907651460406,0.0,0.15051717678011142
2020-07-30,-0.0035971223021582,0.2853960637133615,-0.0369895174955866,-0.9469285380463096,0.06,-0.007168458781362,False,False,Medium,0.0,0.0,0.0
2020-07-31,-0.0252707581227435,0.4359649246803673,-0.6138489364631995,-0.6940358770527998,0.0799999999999996,0.0074626865671641,False,False,Medium,0.0,0.0,0.0
2020-08-03,0.0444444444444442,0.3702172529242565,1.253630464147152,-0.8329577095172143,0.1499999999999999,0.0522388059701491,False,False,Medium,0.37802538678929337,0.0,0.13230888537625268
2020-08-04,0.0106382978723404,0.3567028183463656,0.3423953508343488,-0.8866312955408138,0.0899999999999998,-0.0172413793103447,False,False,Medium,0.0,0.0,0.0
2020-08-05,-0.0035087719298246,0.3819130663932197,-0.0368000538758736,-0.8814611855189547,0.0899999999999998,-0.0035087719298246,False,False,Medium,0.0,0.0,0.0
2020-08-06,-0.0140845070422535,0.4024759665698663,-0.3140797768200958,-0.870960093665917,0.0499999999999998,-0.0070921985815602,False,False,Medium,0.0,0.0,0.0
2020-08-07,0.017857142857143,0.6571747551012129,0.5362319913884184,-0.5895903445193993,0.1600000000000001,0.025179856115108,False,False,Medium,0.0,0.0,0.0
2020-08-10,0.0210526315789474,0.5895548332283778,0.6239451763852799,-0.7013685607714121,0.06,0.0069204152249135,False,False,Medium,0.0,0.0,0.0
2020-08-11,0.0,0.4452607392838755,0.0579814894510003,-0.916891725152043,0.0700000000000002,0.0,False,False,Medium,0.0,0.0,0.0
2020-08-12,-0.0103092783505155,0.51213498980067,-0.2214582500449514,-0.8978816763862841,0.04,-0.0136986301369863,False,False,Medium,0.0,0.0,0.0
2020-08-13,0.0138888888888888,0.5034646365144592,0.4153006792237634,-0.9325802627208588,0.04,0.0,False,False,Medium,0.0,0.0,0.0
2020-08-14,-0.0136986301369863,0.5884725477464923,-0.3272098161125272,-0.8419776806931429,0.0500000000000002,-0.0170648464163823,False,False,Medium,0.0,0.0,0.0
2020-08-17,0.0,0.3616688667028925,0.0423613975840013,-1.075887746248193,0.0300000000000002,-0.0034602076124568,False,False,Medium,0.0,0.0,0.0
2020-08-18,0.0,0.4588328908688583,0.0479053611750315,-1.0484119239085057,0.0500000000000002,0.0,False,False,Medium,0.0,0.0,0.0
2020-08-19,-0.003472222222222,0.5323754563026096,-0.0517043376473995,-0.9908178394683556,0.0299999999999998,-0.0069204152249135,False,False,Medium,0.0,0.0,0.0
2020-08-20,-0.0034843205574913,0.469780497709921,-0.051240100659585,-1.0531484648407614,0.04,-0.0069444444444444,False,False,Medium,0.0,0.0,0.0
2020-08-21,0.006993006993007,0.4558122826234499,0.2415849075442886,-1.061789582458161,0.04,0.006993006993007,False,False,Medium,0.0,0.0,0.0
2020-08-24,0.0104166666666667,1.1737004522650916,0.3549176444201862,-0.4859014326500923,0.04,0.003448275862069,False,False,Medium,0.0,0.0,0.0
2020-08-25,0.0171821305841923,0.8837123278512663,0.5437416408543319,-0.6971898909440813,0.0699999999999998,0.0068027210884353,False,False,Medium,0.0,0.0,0.0
2020-08-26,-0.010135135135135,0.6223869924281011,-0.2257033937242111,-0.9025127594988236,0.04,-0.0134680134680134,False,False,Medium,0.0,0.0,0.0
2020-08-27,0.0102389078498292,0.5575807620377817,0.3314659000386048,-0.9472245396056465,0.04,0.0136986301369863,False,False,Medium,0.0,0.0,0.0
2020-08-28,0.0,0.6701260695326952,0.0428868063314121,-0.8530117436534285,0.0299999999999998,0.0,False,False,Medium,0.0,0.0,0.0
2020-08-31,0.0135135135135135,1.2904036285631515,0.4158708540351071,-0.3889768363788861,0.0499999999999998,0.0135135135135135,False,False,Medium,0.0,0.0,0.0
2020-09-01,0.07,2.8734792720277094,1.9911736647496625,0.9755257674543056,0.2000000000000001,0.0664451827242525,True,True,Medium,0.9926447206247188,1.0,1.0
2020-09-03,-0.0093457943925232,1.691311224532254,-0.2610623132330711,0.0350520451295281,0.1599999999999997,-0.0363636363636362,False,True,Medium,0.0,0.6666666666666666,0.5833333333333334
2020-09-04,-0.0251572327044025,0.8964158302559041,-0.6995117906938445,-0.6254659922722261,0.1200000000000001,0.0,False,False,Medium,0.0,0.0,0.0
2020-09-07,-0.0064516129032258,1.2530475434282171,-0.155445746908309,-0.358728387425557,0.1499999999999999,-0.019108280254777,False,False,Medium,0.0,0.0,0.0
2020-09-08,0.0064935064935065,0.8958022901582888,0.2245569821087328,-0.6744635685935826,0.0900000000000003,-0.0095846645367411,False,False,Medium,0.0,0.0,0.0
2020-09-09,0.0032258064516128,0.6239772600558018,0.1147383225033892,-0.875619080850276,0.08,0.019672131147541,False,False,Medium,0.0,0.0,0.0
2020-09-10,0.0,0.8679939172639983,0.0120913463496772,-0.7071970504119174,0.0500000000000002,-0.0032051282051282,False,False,Medium,0.0,0.0,0.0
2020-09-11,0.0032154340836012,0.8466295164623968,0.0906915514243053,-0.7084626919702818,0.0700000000000002,0.0162866449511401,False,False,Medium,0.0,0.0,0.0
2020-09-14,-0.0128205128205128,2.0754120042766293,-0.3974023326425603,0.2019853625364918,0.04,0.0,False,False,Medium,0.0,0.0,0.0
2020-09-15,0.0,1.08472852919318,-0.0004799682683814,-0.5094565309714131,0.08,0.003257328990228,False,False,Medium,0.0,0.0,0.0
2020-09-16,0.0,0.6822914657196606,-0.017738694572349,-0.794034186814997,0.06,-0.0064516129032258,False,False,Medium,0.0,0.0,0.0
2020-09-17,-0.0032467532467532,1.1292828057458628,-0.137426019297095,-0.4533943969684035,0.04,-0.0064724919093851,False,False,Medium,0.0,0.0,0.0
2020-09-18,0.0,0.858910042549092,-0.0537704586562566,-0.6485935347150558,0.0299999999999998,0.0,False,False,Medium,0.0,0.0,0.0
2020-09-21,0.0,0.8735811519584038,-0.073427379377575,-0.633848614684731,0.04,-0.0032467532467533,False,False,Medium,0.0,0.0,0.0
2020-09-22,-0.006514657980456,0.9899131246520946,-0.2719740476751064,-0.541746325275057,0.02,-0.0032679738562092,False,False,Medium,0.0,0.0,0.0
