Date,Open,High,Low,Close,Volume,gap_days,Year,intraday_range,return,volatility_120,log_return,range_pct,close_open_ret,vol_mean,vol_std,ret_mean,ret_std,vol_z,ret_z,vol_ratio,MA_5,MA_20,MA_50,RSI_14,BB_upper,BB_lower,BB_pos,MACD_line,MACD_signal,MACD_hist,ATR_14,return_z,vol_ratio_z,range_pct_z,RSI_14_z
2020-01-02,40.0,40.06999969482422,36.59999847412109,38.08000183105469,16796800.0,2.0,2020,3.470001220703132,-0.03252029368516418,0.04884615863739503,-0.033060829683369264,0.09112397725446814,-0.04799995422363281,5474931.666666667,4591890.729473619,0.006782973143936972,0.04884615863739503,2.465622333010348,-0.8046337301744716,1.7307076061574096,37.395999908447266,32.835999965667725,27.393799896240235,78.45372850804199,39.23093002110104,26.44106991023441,0.8200248978378598,2.8792725238097177,2.466752386386575,0.41252013742314286,2.4328569684709827,-0.8046337301744716,0.5194624415159277,1.0288230148793485,1.3370723482153573
2020-01-03,37.00400161743164,37.880001068115234,36.52000045776367,36.720001220703125,7928200.0,1.0,2020,1.3600006103515625,-0.0357143000251241,0.048511588837899286,-0.0363676590117444,0.037037052427568544,-0.007674856348366667,5503417.5,4596454.298781138,0.005807009508519417,0.048511588837899286,0.5275332555015265,-0.8559049606143868,0.825879688643156,37.67600021362305,33.18000001907349,27.70459991455078,67.10434601049344,39.6362430132651,26.723757024881877,0.5483066862282621,2.782836957809593,2.5299693006711785,0.2528676571384145,2.34214278629848,-0.8559049606143868,-0.3749373601860608,-0.7517374191856412,0.675610271538107
2020-01-06,36.0099983215332,36.04999923706055,33.20000076293945,34.43000030517578,17500700.0,3.0,2020,2.8499984741210938,-0.0623638572821239,0.04871992475981016,-0.06439331278174695,0.08277660321985708,-0.04387664787567116,5618572.5,4721830.199431424,0.00563271285019789,0.04871992475981016,2.5164241402477323,-1.3956624618684397,1.7841526684249214,37.274000549316405,33.45650005340576,27.971199913024904,61.4556924969413,39.60740330769323,27.30559679911829,0.15826947872923275,2.4928906497866947,2.522553570494282,-0.029662920707587137,2.4721427645002096,-1.3956624618684397,0.5693569497258074,0.7550500485092978,0.34533393823565117
2020-01-07,34.47999954223633,35.58000183105469,33.83000183105469,35.11000061035156,10932100.0,1.0,2020,1.75,0.01975022652188474,0.04862375259099043,0.01955772135023005,0.04984334860660878,0.018271492937333527,5694860.0,4733190.604272106,0.006049949075565641,0.04862375259099043,1.106492520134927,0.2817610060161758,1.1279989929409564,36.74000091552735,33.72750005722046,28.243999938964844,62.40740239266165,39.65315128820168,27.80184882623924,0.23330778326995394,2.291560767278085,2.4763550098510425,-0.1847942425729574,2.3771426337105894,0.2817610060161758,-0.08565673682673561,-0.3331216184170863,0.40005765837955576
2020-01-08,34.0,39.81999969482422,33.869998931884766,39.459999084472656,21986600.0,1.0,2020,5.950000762939453,0.12389628021933374,0.049779166287488026,0.11680146982874512,0.15078562850957475,0.16058820836684284,5866596.666666667,4944410.410866115,0.006894480041815197,0.049779166287488026,3.26024783418203,2.3504170299237597,2.2249177374987137,36.76000061035156,34.182499980926515,28.61579990386963,70.29267463026292,40.40925669166029,27.95574327019274,0.8475518393787107,2.4547174525100246,2.4720274983828388,-0.01731004587281415,2.702142715454102,2.3504170299237597,0.9867195887506439,2.8744633488124762,0.8572876955966985
2020-01-09,39.150001525878906,45.369998931884766,39.09999847412109,44.369998931884766,30182200.0,1.0,2020,6.270000457763679,0.12442980135152037,0.050921760250190996,0.11727606392483642,0.14131171081137864,0.13333326187881092,6105582.5,5403529.704524105,0.007889624597648921,0.050921760250190996,4.455720393253664,2.288612494565805,2.881579349359187,38.01800003051758,34.84499988555908,29.096599884033203,75.64973003511321,42.381542193398644,27.308457577719523,1.263842045498466,2.9462536757473003,2.5668727338557313,0.379380941891569,3.0171428407941554,2.288612494565805,1.6035612466549052,2.4851319820846896,1.1549690988928665
2020-01-10,42.88999938964844,45.72999954223633,41.61000061035156,43.31999969482422,29505600.0,1.0,2020,4.119998931884766,-0.02366462164383798,0.05058654685164054,-0.023949126229798747,0.09510616253252223,0.010025654261948123,6304685.0,5810118.1803837,0.007039883398200352,0.05058654685164054,3.993191580565718,-0.6069697766105293,2.657330649088183,39.337999725341795,35.55599985122681,29.570399894714356,71.81207416926439,43.48340290036135,27.628596802092268,0.9793875491728694,3.214024239991076,2.6963030350828,0.517721204908276,3.182142938886371,-0.6069697766105293,1.3677330209609793,1.031851357539562,0.9261709536172823
2020-01-13,44.16999816894531,47.65999984741211,44.09999847412109,45.900001525878906,17183800.0,3.0,2020,3.5600013732910227,0.059556829391274047,0.05034384174213098,0.05785073522194391,0.07755994019485721,0.039166932955634816,6369498.333333333,5887867.439221601,0.006850097683290349,0.05034384174213098,1.8367094331349894,1.0469350348341673,1.5026863980113194,41.63199996948242,36.26249990463257,30.088199920654297,74.63169263004201,45.22075864603323,27.30424116323191,1.0758230923501406,3.593001047616731,2.8756426375895865,0.7173584100271446,3.380000114440919,1.0469350348341673,0.2552157165944561,0.49236472107252166,1.0914426779237105
2020-01-14,47.52999877929688,48.650001525878906,45.310001373291016,45.79999923706055,17096500.0,1.0,2020,3.3400001525878906,-0.0021786990303688247,0.05032102574488431,-0.002181075847975613,0.07292576873855539,-0.036398055684148015,6485524.166666667,5961084.622812817,0.006931656524654602,0.05032102574488431,1.7800411342468752,-0.1810447108373898,1.4408692833115426,43.76999969482422,37.011999893188474,30.612599906921385,70.9179457597296,46.53967179411035,27.484327992266596,0.9223658660015114,3.8409969274448628,3.068713495560642,0.7722834318842207,3.320714405604772,-0.1810447108373898,0.1905594241419887,0.33779826045240263,0.8754493692020143
2020-01-15,46.02999877929688,47.18000030517578,44.72999954223633,45.130001068115234,10669600.0,1.0,2020,2.450000762939453,-0.014628781225025866,0.05034750144734109,-0.014736836955641628,0.05428762918134299,-0.01955241657721798,6525613.333333333,5972999.4938980555,0.006853002910523579,0.05034750144734109,0.6937865424063929,-0.4266703116939663,0.8885135951007506,44.90400009155273,37.71399993896485,31.130599937438966,72.11896244658676,47.470663596051686,27.957336281878007,0.7600960112798099,3.9380765015545194,3.2425860967594176,0.6954904047951018,3.3492859431675512,-0.4266703116939663,-0.3472838150948931,-0.24076096156181606,0.9433570671576803
2020-01-16,47.220001220703125,48.880001068115234,46.25,48.52999877929688,15167200.0,1.0,2020,2.6300010681152344,0.07533786019747679,0.05024877858214061,0.07263490075711608,0.05419330587820259,0.02774242957917168,6610318.333333333,6023083.390261802,0.00678516621061344,0.05024877858214061,1.4206812544720107,1.3642658771257838,1.2352176119006724,45.736000061035156,38.583499908447266,31.716799926757812,74.72856521390156,48.95361944195383,28.213380374940698,0.9591498765960986,4.240482520890758,3.442165381585686,0.7983171393050723,3.502857208251954,1.3642658771257838,-0.0029491079872672817,-0.23837865246981707,1.0998556507698207
2020-01-17,49.150001525878906,51.380001068115234,49.060001373291016,50.02000045776367,17419400.0,1.0,2020,2.3199996948242188,0.030702693508049883,0.04999577659147433,0.030240796337538726,0.046381440895491406,0.017700893283323416,6682124.166666667,6100308.209171897,0.006485912358249434,0.04999577659147433,1.7601202210061602,0.4843765373959625,1.385712194687337,47.07600021362305,39.507499885559085,32.33539993286133,75.07385692914073,50.50911889089755,28.505880880220623,0.9555412314408877,4.547946259440543,3.6633215571566575,0.8846247022838858,3.5150004795619423,0.4843765373959625,0.1556847933486401,-0.47559366888771193,1.1299251669272001
2020-01-21,47.790000915527344,48.95000076293945,46.68000030517578,47.65999984741211,15336000.0,4.0,2020,2.270000457763672,-0.04718113931934731,0.04961598595970189,-0.04833046613208205,0.04762904878370306,-0.002720256656722432,6737372.5,6148624.132452606,0.006754261346617804,0.04961598595970189,1.3984636749246404,-1.0870569156838172,1.19832721771799,47.427999877929686,40.2769998550415,32.9131999206543,67.58007164299539,51.30002314945361,29.253976560629397,0.6697799501261389,4.54874604853908,3.8404064554331425,0.7083395931059373,3.540000370570592,-1.0870569156838172,-0.020393650585309304,-0.4241859206527631,0.6919192161663424
2020-01-22,48.72999954223633,49.59000015258789,43.58000183105469,43.75,18939200.0,1.0,2020,6.009998321533203,-0.08203944313743883,0.05025870274780864,-0.08560085566538028,0.1373713902064732,-0.10219576419080313,6849675.0,6247426.871964665,0.0061318983270376715,0.05025870274780864,1.9351206901279239,-1.7543497273876796,1.4268375830128337,47.01800003051758,40.85499992370605,33.41359992980957,57.213275296782946,51.289143387513775,30.42085645989833,0.27745450178403785,4.18562628238638,3.9094504208237906,0.27617586156258955,3.7657146453857426,-1.7543497273876796,0.20890228813492082,2.3816775045233745,0.08811978822075549
2020-01-23,41.97999954223633,45.63999938964844,41.540000915527344,44.66999816894531,20546800.0,1.0,2020,4.099998474121094,0.021028529575892962,0.05019191914611001,0.020810481569700483,0.09178416481269126,0.06407810042976682,6955085.0,6370751.50523498,0.006519843914818328,0.05019191914611001,2.1334555254323453,0.28906417423170183,1.4870706033091208,46.92599945068359,41.31349983215332,33.93579990386963,60.95775923640086,51.56109421757029,31.065905446736345,0.3275401241064458,3.9268214616140966,3.912924628981852,0.013896832632244838,3.810714449201311,0.28906417423170183,0.2751602105739838,0.9888095194389296,0.3111500616563182
2020-01-24,43.90999984741211,44.0,39.79999923706055,40.83000183105469,25417200.0,1.0,2020,4.200000762939453,-0.08596365559200314,0.050715727524247356,-0.08988494419602396,0.10286555411675234,-0.07014343035892644,7129270.833333333,6585599.771137989,0.0053669219689712385,0.050715727524247356,2.776957270743242,-1.800833430168362,1.7535746876057874,45.386000061035155,41.63400001525879,34.37719993591308,56.31336588073345,51.36156966420954,31.906430366308044,-0.08265149602818074,3.372979555574858,3.804935614300453,-0.43195605872559506,4.047142846243722,-1.800833430168362,0.5372014457663724,1.322393907457592,0.04140457983273678
2020-01-27,36.52399826049805,39.369998931884766,36.34000015258789,37.119998931884766,28208900.0,3.0,2020,3.029998779296875,-0.09086462730325295,0.0507804573968955,-0.09526127103395651,0.08162712463588498,0.016318056614062264,7325837.5,6856553.64845402,0.005332318059737767,0.0507804573968955,3.0457083209300935,-1.8943694148149166,1.8637405628350399,42.805999755859375,41.723999977111816,34.73999992370605,53.959374200943266,51.23653198194047,32.21146797228316,-0.48399322524118854,2.604664673637977,3.564881426167958,-0.960216752529981,4.1164286477225165,-1.8943694148149166,0.6410057302904818,0.6458346622632709,-0.09512663408274961
2020-01-28,38.70000076293945,40.2400016784668,38.0,39.61000061035156,20029500.0,1.0,2020,2.240001678466797,0.06707978852682484,0.05109224962501231,0.06492574789950885,0.056551417418595075,0.02351420747990162,7467225.0,6942306.926838409,0.005832708294746248,0.05109224962501231,1.809524576252202,1.1987548147047131,1.2922975081198054,41.19599990844726,41.882500076293944,35.102999954223634,56.288429504648,51.12616233584993,32.638837816737954,-0.2458440607339475,2.1716583937800706,3.286236819690381,-1.1145784259103104,4.21428598676409,1.1987548147047131,0.06544486182000468,-0.14849379890500597,0.04512795153775234
2020-01-29,40.09999847412109,40.18999862670898,37.310001373291016,37.869998931884766,15989700.0,1.0,2020,2.8799972534179616,-0.04392834263203904,0.051292897607241254,-0.04492241333393493,0.07604957313566595,-0.05561096326912512,7572756.666666667,6975000.380081713,0.0053938900589061735,0.051292897607241254,1.2067301612440524,-0.9615801600567437,1.0131635585455623,40.01999969482422,41.88700008392334,35.42959991455078,47.60325586749741,51.12233702978586,32.65166313806082,-0.4349598910777383,1.6688566629164896,2.962760788335603,-1.2939041254191133,3.9950000217982695,-0.9615801600567437,-0.21518448905660975,0.4647134210590049,-0.4609846727380356
2020-01-30,36.54999923706055,36.650001525878906,34.86000061035156,36.400001525878906,26308300.0,1.0,2020,1.7900009155273438,-0.038816938142773205,0.05133087137969432,-0.03959039714647306,0.04917584726623505,-0.00410390463235763,7764164.166666667,7170274.692976468,0.004709821324567224,0.05133087137969432,2.5862518002968495,-0.8479645542226062,1.6238548645342241,38.36600036621094,41.739000129699704,35.617199935913085,36.59603510137433,51.236010490303315,32.241989769096094,-0.5621767694356248,1.1386406230096142,2.597936755270405,-1.459296132260791,3.7621427263532357,-0.8479645542226062,0.3899462319962023,-0.38444829080155823,-1.093109053468418
2020-01-31,36.09999847412109,36.16999816894531,26.75,32.4900016784668,85101100.0,1.0,2020,9.419998168945312,-0.10741757372268956,0.051918836486364,-0.11363641522040878,0.2899352933917682,-0.09999991546376875,8436717.5,10055934.682594927,0.0031821572917201586,0.051918836486364,7.623794795792847,-2.130242865582277,4.537500006664867,36.69800033569336,41.45950012207031,35.70379997253418,33.38447688608335,51.70913196363145,31.20986828050917,-0.8751044507992153,0.3983444144797943,2.158018287112283,-1.7596738726324888,4.157142911638531,-2.130242865582277,3.138861221354342,6.010574624980591,-1.2598060253705046
2020-02-03,32.599998474121094,35.060001373291016,30.649999618530277,31.350000381469727,29000100.0,3.0,2020,4.410001754760739,-0.03508775740546122,0.05179019211461314,-0.035718122095012544,0.14066991072087484,-0.03834350156929164,8638415.0,10223640.35097047,0.0033234525649718932,0.05179019211461314,1.991627668912198,-0.741669578777156,1.4930831872719732,35.54400062561035,41.191000080108644,35.78559997558594,26.645262724571936,52.215454389881785,30.166545770335507,-0.8926518648560146,-0.2771395493935316,1.6709867198111203,-1.948126269204652,4.162143026079449,-0.741669578777156,0.2185339624771511,2.013900228380767,-1.6221487686850384
2020-02-04,34.380001068115234,36.9900016784668,33.0,36.2400016784668,30163400.0,1.0,2020,3.990001678466797,0.15598090071754633,0.05362940423990031,0.14494924824306346,0.11009937896436658,0.05410123771277505,8849786.666666666,10404199.539640762,0.004636849360391302,0.05362940423990031,2.04855868556989,2.8220349172656847,1.5021259459023377,34.8700008392334,41.28150014877319,35.984400024414064,36.70005853660608,52.10005903618767,30.462941261358708,-0.46600462434708406,-0.4131210182017213,1.2541651722085523,-1.6672861904102736,4.326428822108676,2.8220349172656847,0.22486545269142277,1.1998791348073308,-1.027420768579238
2020-02-05,39.04999923706055,39.5,33.88999938964844,36.310001373291016,31211800.0,1.0,2020,5.6100006103515625,0.0019315588184922738,0.05123881293742297,0.0019296957574465223,0.15450290273131684,-0.07016639993091539,8993804.166666666,10593006.252830379,0.006048057303270867,0.05123881293742297,2.0974211949886126,-0.08033945848445001,1.4956775924861032,34.558001327514646,41.341500186920165,36.15160003662109,37.521222896516676,52.028454076519346,30.654546297320984,-0.4708075720740158,-0.5093672529435054,0.9014586871781407,-1.410825940121646,4.552143096923827,-0.08033945848445001,0.23557434345038036,2.295719120485385,-0.975321208961121
2020-02-06,36.630001068115234,36.88999938964844,34.79999923706055,35.29999923706055,17546000.0,1.0,2020,2.0900001525878906,-0.027816086423323783,0.051329044069871176,-0.028210280921297834,0.05920680446909625,-0.03630908523812177,9100274.166666666,10614378.168532584,0.005718409320826243,0.051329044069871176,0.7956872931446476,-0.6533239874582801,0.8364081451833438,34.33800086975098,41.13350019454956,36.26060001373291,29.924130949566575,52.13203195038537,30.13496843871376,-0.5303890634669277,-0.6595390630764726,0.5892591371272181,-1.2487982002036908,4.433571679251534,-0.6533239874582801,-0.40319097151959626,-0.12642110580649316,-1.4019526924057921
2020-02-07,34.349998474121094,35.41999816894531,33.65999984741211,35.0,11366500.0,1.0,2020,1.7599983215332031,-0.008498562140068944,0.051049926768347284,-0.008534880836821458,0.05028566632952009,0.01892289824608319,9151910.833333334,10610169.291038834,0.006098910029098673,0.051049926768347284,0.20872326406111824,-0.2859450168343543,0.5381061258678667,34.840000534057616,40.66500024795532,36.32060001373291,26.353905151930874,51.87919834712456,29.450802148786078,-0.5051632045250732,-0.7936104880677917,0.3126852120882162,-1.1062957001560079,4.355714253016879,-0.2859450168343543,-0.6869439597772329,-0.34588404772024633,-1.6024631887659944
2020-02-10,34.220001220703125,37.11000061035156,33.79999923706055,36.869998931884766,13610700.0,3.0,2020,3.3100013732910156,0.05342854091099336,0.05109150944436757,0.05205012178687413,0.08977492457773203,0.07744002386470956,9211091.666666666,10615108.517750887,0.006833854892749509,0.05109150944436757,0.4144666374325032,0.9119849173565676,0.6382601575919744,35.944000244140625,40.34250020980835,36.416000022888184,32.74704068184876,51.60608403434951,29.078916385267192,-0.3082945297000125,-0.7404345046705529,0.10206126873646237,-0.8424957734070153,4.353571483067102,0.9119849173565676,-0.583191779741257,0.6685065570204807,-1.2392927180838689
2020-02-11,37.93000030517578,39.18999862670898,37.41999816894531,38.150001525878906,18201800.0,1.0,2020,1.7700004577636648,0.034716643099417244,0.05114429848409604,0.03412761445100325,0.04639581617219574,0.005800190322516409,9333559.166666666,10633490.96413238,0.007158470954269249,0.05114429848409604,0.833991476858035,0.5388317556788379,0.8463180976526605,36.32600021362305,39.95500020980835,36.54960006713867,40.223467444879034,50.943440330131125,28.96656008948557,-0.16426341356596663,-0.5882259403265095,-0.03599617307613201,-0.5522297672503775,4.09000015258789,0.5388317556788379,-0.3829170393316241,-0.44259406374503246,-0.8199001905521842
2020-02-12,38.540000915527344,39.18000030517578,36.36000061035156,38.75,15752500.0,1.0,2020,2.8199996948242188,0.015727351248310928,0.0510729852993973,0.015604958072064981,0.07277418567288306,0.005448860391387534,9432588.333333334,10637506.603287669,0.0069748154502062044,0.0510729852993973,0.5941158865850583,0.17137309962979608,0.7291311801996623,36.81399993896484,39.60250024795532,36.72160007476807,39.548027126912345,50.248433642400244,28.9565668535104,-0.08007754852196958,-0.4144076604652298,-0.11167847055395158,-0.30272918991127823,3.9985716683523984,0.17137309962979608,-0.49591988026027445,0.2285267314881798,-0.8617310737497255
2020-02-13,37.93000030517578,39.09999847412109,37.15999984741211,37.95000076293945,16532400.0,1.0,2020,1.9399986267089773,-0.0206451416015625,0.05109271824443252,-0.020861231853910863,0.05111985738360003,0.0005272991722318201,9548044.166666666,10638762.274330297,0.00693518310340078,0.05109271824443252,0.6565007895876679,-0.5398093045865426,0.7611244775797822,37.344000244140624,39.24350023269653,36.87580009460449,44.303796799819885,49.584480373018586,28.90252009237448,-0.12508480358775703,-0.33732025600363613,-0.15680682764388848,-0.18051342835974765,3.789285932268413,-0.5398093045865426,-0.4672144782188355,-0.3252325901447363,-0.5997043288308389
2020-02-14,38.0,38.81999969482422,37.5099983215332,38.02000045776367,7406900.0,1.0,2020,1.3100013732910156,0.0018445242007103513,0.05102862767349232,0.0018428251549134124,0.034455585416057345,0.000526327835886102,9590575.0,10619740.58916782,0.0071285054539970555,0.05102862767349232,-0.2056241375827351,-0.10354935051548637,0.3459871042118633,37.94800033569336,38.71800031661987,36.99700012207031,52.079485657604174,48.09524350879147,29.340757124448274,-0.07443550780883136,-0.26749601467591333,-0.17894466505029347,-0.08855134962561986,3.562143053327286,-0.10354935051548637,-0.8680344538269027,-0.7539121527434394,-0.15918845185825395
2020-02-18,37.68999862670898,40.650001525878906,37.5,40.34000015258789,14382200.0,4.0,2020,3.1500015258789062,0.061020506756739756,0.051265172527051865,0.05923118720825272,0.07808630426286271,0.07031047021585701,9692535.833333334,10606400.391620176,0.007566050017746786,0.051265172527051865,0.4421541704546474,1.0427050979061048,0.6651295285748442,38.64200057983398,38.234000301361085,37.20700012207031,51.700045413906174,46.01915260607978,30.448847996642392,0.27051491978523384,-0.024670824137736247,-0.148089896867782,0.12341907273004576,3.564285823277063,1.0427050979061048,-0.5613644161904188,0.3536226571831722,-0.1911618836907039
2020-02-19,41.5,43.18000030517578,39.650001525878906,42.34999847412109,18128400.0,1.0,2020,3.529998779296875,0.049826433166343165,0.05137698366525324,0.048624848759252694,0.0833529848048037,0.020481890942676786,9802398.333333334,10625072.285974437,0.007748201359234661,0.05137698366525324,0.7836183550164976,0.8190093852389085,0.8375685175807889,39.48199996948242,37.968500232696535,37.47600009918213,60.30358781612946,44.68960604276598,31.24739442262709,0.6519013931993549,0.3261997277069426,-0.05323197195283709,0.3794316996597797,3.6107145036969857,0.8190093852389085,-0.3925724464627468,0.4884453999148,0.30270873225577155
2020-02-20,42.72999954223633,43.18000030517578,39.119998931884766,41.040000915527344,12939800.0,1.0,2020,4.060001373291016,-0.030932647126168056,0.051068251198001915,-0.031421161897179105,0.09892790649902077,-0.03955063526360469,9879634.166666666,10613811.637130493,0.0068273555571938226,0.051068251198001915,0.2883192144307422,-0.7394026973228187,0.5960019351170781,39.94000015258789,37.8330002784729,37.70300010681152,60.75069466209257,44.16111919505828,31.504881361887524,0.506785773043741,0.4928797026523455,0.055990362968199425,0.43688933968414606,3.6857147216796866,-0.7394026973228187,-0.6252150166840795,0.8837971555266755,0.31922062502501863
2020-02-21,40.58000183105469,40.72999954223633,39.22999954223633,40.04999923706055,7451200.0,1.0,2020,1.5,-0.02412284737772097,0.05113659878617577,-0.024418568705991132,0.03745318423407021,-0.0130606843292093,9912095.833333334,10600256.323802676,0.006661995226434528,0.05113659878617577,-0.2321543704379524,-0.6020119314716302,0.35103307235440245,40.35999984741211,37.60200033187866,37.8968000793457,70.25722835051958,43.171040645653626,32.0329600181037,0.4395728468919113,0.5388780710349792,0.1525679045815554,0.3863101664534238,3.1257147107805516,-0.6020119314716302,-0.8579974556570478,-0.6932154636381183,0.8676560717405779
